rating,content
5,"저도 드디어 식이모님 오셨어요ㅠㅠ<br>저희 집에는 5개월 되가는 둘째와 깔끔쟁이 4살(38개월) 첫째가 있어요.<br>5개월... 네... 분유에서 이유식 넘어가는 때입니다.<br>6개의 젖병만으로도 이미 충분히 젖병살균기는 꽉 차서 <br>이유식 용기까지 같이 살균하려니까 되게 벅차더라구요.<br>젖병살균기에 넣기 전에 젖병건조대에 쌓아서 널어두는 것마저도 박찼으니까요^^;;<br>게다가 깔끔쟁이 첫째도 한번씩 먹고 한번씩 놀이해줄 때마다 <br>살균할 것들을 추가, 추가해주셨으니 식이모를 들여야겠다 했네요~<br><br>가전은 거거익선! 크면 클수록 좋다더니 막 넣어도 되고 편하네요.<br>12인용 생각보다 커서 남편이 놀라던데, 빌트인해서 넣으니까 딱 좋네요.<br>원래 1~2시간 생각하라고 하던데 <br>장설치 기사님이 꼼꼼하셔서 2시간 20분 장공사했네요.<br>균형 맞추고 해주시느라구요.<br>곧 이어서 식세기 설치 기사님도 바로 와주셨고 <br>금방 설치하신 다음에 잘 되는지까지 많은 질문에도 웃으면서 확인해주셨어요.<br>토요일인데도 엄청 친절하셨던 두 기사님들. 이 글 보시진 않겠지만 감사감사~<br>어제 설치했는데 오늘까지 남편이 식세기를 만난 후기를 이야기합니다. <br>한 이야기하고 또 하고...<br>생각해보니 이상하게 남편이 저보다 더 좋아하는 느낌이네요...<br><br>작년에 식세기 고민할 때 <br>먼저 샀던 직장동료분께서 <br>애벌세척해야 한다는 말에 포기한 적이 있는데요~<br>#한국형맞춤세척코스가 있어서 애벌세척 안 해도 될 거 같아요.<br>저는 식세기 돌리기 전 씽크대에 모아둘 때 물에 담가두다가 넣는 정도만 하려구요.<br>좀 찜찜한 음식해먹었을 때는 &lsquo;스팀불림&rsquo;기능을 사용해도 되니까요.<br>#4단입체물살강력세척이라고 되있는 만큼 <br>평소에는 스팀불림까지는 안 해도 될 거 같구요.<br><br>그리고 사실 고온 직수 세척이랑 #세균 99.999% 살균세척이 꽃이죠.<br>많고 많은 설거지거리들, <br>특히나 아이들 자잘자잘한 것들도 막 쌓아 둘 수 있게 <br>선반이랑 바구니 잘 설계되어 있어서 좋네요.<br>12인용이라 넓어서 더 그렇기도 합니다;;<br>자동문열림 기능있어서 알아서 문열리고 건조되니까 <br>신경 안 써도 되고 건조대도 필요없어졌네요~<br><br>내년에 복직하면서 다시 맞벌이 예정이어서 <br>식<em>이모 들인 거 200프로 대만족이예요</em>.<br>항상 1명은 집안일, 1명은 아이돌보기 했거든요.<br>쉬지 못하는 저녁시간에 <br>30분~1시간의 설거지 시간의 세이브는 정말 소중할 것임을 알기에<br>임산부 친구들 2명한테도 <em>강추하렵니다</em>!!<br>산후조리하는 기간에 쌓인 설거지하면서 기분이 우울해지곤 했었는데 <br>그러지 말라구요ㅠㅠ<br>건조기 들이고도 신세계더니, 식세기도 신세계예요.<br><em>돈이 최곱니다</em>."
5,식사끝나고 설거지의 노예로 살았던 결혼생활 10년차 주부<br>이번에 새로 나온 삼성 식기세척기를 집에 들인후부터 삶이 달라졌어요<br>이 좋은 꿀템가전을 왜 이제서야 만난건가요<br>진짜 솔직하게 말해 제가 설거지한거보다 훨~~씬 깨끗하게 되고요<br>설거지할시간에 아이와 함께 공부도 하고 밖에서 놀수 있어서<br>저도 아이도 정말 <em>대만족하며</em> 사용하고 있어요<br><br>큰 궁중팬부터 냄비까지 다 들어가는 넉넉한 12인용크기<br>식사끝난후 산더미처럼 쌓여있는 그릇들보며 스트레스 받았던<br>주부생활 깔끔하게 청산했네요<br><br>늦은밤 식세기 돌려도 될만큼 <em>소음걱정 하나 없고요</em><br>세척끝난후 자동문열림기능이 있어 버튼하나 눌러두고<br>외출해도 아무 문제 없습니다<br><br>기름진 삼겹살먹으며 사용했던 가위 그대로 넣었는데<br>비포 애프터 사진 보이시나요?<br> 제가 닦은것보다 더깔끔하게 세척되서 놀랐네요<br>밥풀눌러붙어 있는 그릇세척도 스팀불림기능이 있어 문제없음<br><br>그동안 설거지의 노예로 살았던 삶 <br>삼성식세기덕분에  우아돋게 주부생활할수 있게 되었어요<br><br>고급스럽고 깔끔한 디자인이라 우리주방이 한층더<br>업그레이드된것같아 주방에 들어갈때마다 행복하네요<br><br>주방에 없어서는 안될 필수가전템이 분명합니다<br><em>강력추천합니다</em>
5,"설거지 담당 남편이 노래를 불러서 결국 구매한 식기세척기! 왜 이제야 산건지 ㅎㅎ<br>아기를 낳고 나니 제 때 설거지 하는건 진짜 어려운 일이더라구요. 그래서 쌓이다 보니 한번 할때 허리며 다리며 뽀사질 것 같구요...<br>결국 이사한 김에 20년 4월 출시된 신상으로다가 장만했어요~ 처음 무엇보다 놀란건 빌트인 장 공사랑 설치가 엄청 빠르다는 것! 그 어떤 가전, 가구보다도 결제&gt;설치가 빨라서 매우 만족스러웠어요 ~<br>생각보다 빨리 설치된 바람에 전용세제를 준비못해 오늘 아침 마트가서 사서 모아둔 그릇들 남편이 바로 돌려봤는데요, 세정은 기본이니 차치하고 건조가 생각보다 잘 되더라구요. 크고 홈이 있는 그릇은 물기가 좀 남아있지만 밥, 국그릇 수저는 물기없이 잘 말라있었어요. 몇년 전 해외거주할 때 건조기능이 없는 타사 식세기 사용했을 땐 얼룩도 많이 남고 물기 닦아내려니 귀찮아서 몇번 쓰고 말았거든요.<br>이제 2회차 돌리고 있는 중인데 첫 사용 결과는 매우 만족입니다. 뜨끈한 물로 살균세척되니 설거지 끝난 그릇 정리할 때 뿌듯해요~^^"
5,"드디어 식세기 이모님 영접 !!!!!<br><br>내가 고른건 가장 최신 모델인 #삼성전자 #DW60T7045FS #12인용 #살균세척 #스팀불림 되는 #삼성식기세척기 모델인데 4인가구이지만 12인용은 결코 큰 사이즈가 아니라는 점!<br>우리집은 씽크대 사이즈가 애매해서 처음엔 8인용을 할까 생각도 했지만. 냄비, 후라이팬 이런걸 생각해선 8인용은 작을 것 같아서 공사비가 들더라도 한번 구입할 때 제대로 된걸 구입하자! 싶었어요 ㅎ<br><br>게다가 이번에 신상품으로 나오면서 #99.999%살균세척이라 아이들이 있는집엔 더더욱 좋고 <br> #한국형맞춤세척코스 라서 한국형식기. 특히나 눌러붙은 밥풀 같은것도 한방에 잘 씻길 것 같은 느낌이 똭!!!<br><br>사전방문시 높이가 0.1~0.2미리 모자라서 설치가 된다 안된다로 엄청 맘졸였지만 설치가 똭!!<br><br>아직까지 구입 하지않고 고민하시는분들! 꼭사세요!!!<br>삶의 질이 틀려집니다~~~^^"
5,"기존 삼성 8인용을 사용하다 식구가 한명 더 늘어 조금 더 큰 식세기로 교체하려고 알아보던 중 #삼성12인용식기세척기 신제품을 구매하게 되었습니다.<br><br><em>일단 크키면에서 대만족입니다</em>. 곰국솥은 물론 궁중후라이팬까지 넣고도 그릇이 사이드에 몇개 더 들어가네요~ 윗칸의 경우에도 단을 다르게 하여 그릇이 엄청 많이 들어갑니다. 그래서 하루 한번만 돌려도 하루종일 사용한 식기를 모두 한방에 해결할 수 있습니다. 이때 눌러붙은 음식물은 스팀불림을 이용한 #한국형 맞춤 세척 코스로하니 깔끔하게 해결되네요.<br><br>많이 들어간다고 다는 아니죠. 세척력이 떨어진다면 두번, 세번 일인데 #4단 입체 물살 강력 세척기능으로 스파케티먹었던 기름진 그릇이며 삼계탕해서 먹었던 곰국솥도 깔끔하게 세척되네요. 만족도 업업! 강력 건조기능을 이용하니 8인용을 사용할때보다 <em>건조가 더 확실히 되더라구요</em>. 이점도 좋았습니다.<br><br>플라스틱 변형 걱정없이 살균하는 75도의 #99.999%살균세척기능은 앞으로 태어날 아기의 젖병을 세척하는데도 잘 쓰일 것 같아 든든합니다. 육아는 장비발, 템발이니까요^^<br><br>쌓인 설거지보면 육아스트레스까지 쌓였었는데 #삼성12인용식기세척기로 한방에 설거지 스트레스 날려버렸습니다. 고민하거나 망설이시는 분들은 꼭 <em>식기세척기 들이시길 추천</em>드립니다."
5,식세기 이모님 완젼 신세계네요. 이전부터 집밥 좋아하는 남편이 밥하는거보다 설거지가 더 힘들다는 저보고 식기세척기 하나 들이자 정말 애기 많이 했는데요. 막상 사려니 잘 될까 고민이 많아서 망설였었어요.<br><br>주변에 식기세척기 들이면 정말 세상 편하다는 애기에 삼성식기세척기 DW60T7045FS를 들였는네요. <em>정말 너무 좋네요</em>.<em>적극 추천하시는 이유를 알겠어요</em>. 저녁에 퇴근하고 밀린설겆이 하다보면 어깨가 다 부서지는 느낌인데 식기세척기에 설겆이를 맡기니 여유롭게 차한잔하는 시간까지 갖을수 있네요.<br><br>고온살균에 아이들 식판도 식기도 <em>살균도 가능하고</em> 건조기능도 세척이 끝나면 스르르 자동으로 열려 뽀송뽀송 말리기도 너무 좋구 한국형 맞춤 식기세척기라 밥그릇 밥알까지 깨끗하네요. 제가 설겆이 하는것보다 깨끗하게 되는 느낌이예요. 12인용이라 대박 냄비까지 설겆이해줍니다.<br><em>디자인도 너무 세련되서 </em>주방이 훨씬 더 예뻐진 기분이예요. 마구마구 요리하고픈 마음이 샘솟게 만드는 아이네요. 추천드려용~
5,예전부터 식세기가 너무 구입하고 싶었는데<br>이번에 삼성 신모델이 나오면서 구매했어요<br>남편과아기하나인 핵가족이라 6인용을 살까 하다가 이왕이면 가전제품은 큰게 좋다고 하여 #12인용식기세척기로 겟! 햇네용 ㅎㅎ<br>보통 집에선 주로 한식을 먹기 때문에 #<em>한국형맞춤세척코스가 있는게 너무너무 맘에 들었구요</em><br>이제 막 돌지난 아기가 있는집이라 #99.999% <em>살균세척이 되는것도 최고에요</em><br>#4단입체물살강력세척으로 꼼꼼하게 세척되네용<br>그리고 소음이 진짜 없어요<br>돌아가는지 어쩌는지 전혀모를정도에요<br>남편도 세척기 정말 조용하다고 엄지척 해줬어요<br>앞으로 식세기덕분에 여유로운 저녁시간을 보낼 수 있을것 같아요! <br>#식기세척기 <br>#설거지는식기세척기에게 <br>#DW60T7045FS
5,"화요일에 주문해서 오늘 오전 설치받았어요~ <br>빌트인이라 빨리 설치받고 싶어서 남편이 싱크대 직접 분리하고 콘센트까지 다 준비해뒀어요ㅋㅋ<br><br>기사님께서 사용방법 친절하게 설명해주셔서 바로 사용해봤는데.... 식이모님이라고 부를만하네요~ 불림기능까지 있는 #한국형 맞춤 세척코스에 #4단입체물살강력세척으로 설거지 마친 그릇에서 광이나네요^^ <br><br>#99.999% 살균세척 된다고해서 아기 젖병도 넣어서 돌려봤어요~ 젖병 안쪽은 조금 덜닦인 느낌이라 에벌한번 해서 넣으면 좋을것같아요^^<br><br><em>작동소음은 젖병소독기에 비하면 아주 조용한것같아요</em>~ <em>신경안쓰면 작동되는지도 모를정도에요</em>!!<br><br>코스가 끝나면 문이 자동으로 조금 열려서 <em>건조도 잘되고 좋은것같아요</em>~ 집에 아기가 있어서 뜨거울까봐 걱정됬는데, 위험하지 않을 정도에요~<br><br>하루빨리 저희집에 식세기 이모님을 모시게되어 기쁘네요~"
5,처음에 배송왔을 때 사이즈 보고 솔직히 허거덩 했는데 <br>리얼스테인리스라서 그런지 전체적으로 <em>주방분위기도 고급스러워</em>지고 깔끔해져서 일단 볼 때마다 <em>기분 좋아요</em>. <br>그리고 진짜 12인용 식기세척기 답게 한번에 세척가능한 양이 어마무시!! 젖병까지 한번에 싹 끝낼 수 있어서 좋고 만져보면 확실히 일반세척한 거랑 식기세척기한 거랑 달라요. <br>그래서 사용하지 않을래야 않을 수가 없다는. <br>처음에는 좀 고급식기나 플라스틱도 비싼 건 따로 설거지했었는데 이젠 무조건 돌리고 보는 중이예요. 그 정도로 차이가나서 어쩔 수가 없어요. <br>그리고 식기세척기 돌리고 나면 자동으로 문 열리는데 저만큼만 열리는데도 아침에 보면 <em>건조 다 되어</em>있어서 따로 관리안해도 된다는 점!! <em>매우 만족스럽습니다</em>. <br><br>둘째 출산 이후 지금까지 신랑이 설거지랑 젖병세척.소독까지 전담했었는데 <em>너무 좋아해요</em>!! 진짜 이제 식기세척기는 필수템인듯용!! 아 그리고 걱정했던 전기비도 매일 한 번 이상 사용하는데 20kwh 정도 늘었<br>는데 에어컨이랑 선풍기도 사용량이 확 늘어서 정확하게 어느정도라 말할 수는 없지만 딱히 크게 느껴지지는 않아요.
5,"괜히 &quot;식기세척기 이모님&quot;이라는 별명이 붙은게 아니네요.<br><br>아이를 낳고 젖병부터 이유식 만드는 과정에서 나온 그릇, 냄비, 주걱, 숟가락 등 수많은 설거지가 육아에 지쳐있는 저를 더 고되게 했습니다. 아기것이라서 더욱 신경써야한다는 강박때문에 설거지의 속도는 더 더뎌지기까지 했습니다.<br>설거지할때 발 밑으로 찾아와 엄마 옷을 끌어당기는 아이를 보면서 이럴 시간에 애기랑 더 놀아주고 케어해야하는데...하며 식기세척기에 대한 갈망이 커졌지요.<br><br>그러던 중에 이 식기세척기를 만나게 되고, 이제 저는 그릇이며 숟가락이며 자유롭게 사용합니다. 그릇꺼내쓰는 것을 두려워하지 않으며!!<br><br>수세미로 대충 애벌로 문지른 후 식기세척기 안에 그릇들을 포개어 넣습니다. 아직까지는 테트리스하듯 이렇게 저렇게 자리를 맞추는데 시간이 좀 걸리지만 사용하다보면 익숙해져서 더 효율적으로 많은 그릇을 집어넣을 수 있을 것 같습니다.<br><br>예민꼼꼼한 성격탓에 식세기가 다 돌아간 후의 그릇들을 늘 확인하지만 그때마다 99.999% <em>살균세척이 되어</em> 얼룩하나 없이 반짝반짝 잘 닦여진 그릇을 보게되네요. <br><br>한국형 맞춤 세척코스여서 너무 뜨겁지 않아서 플라스틱 그릇이나 뚜껑도 함께 넣어도 <em>걱정없다는 것이 정말 좋습니다</em>. 끝나고 자동으로 문이 열려 그 앞을 지키고 서있지 않아도 되는 편리함도 있습니다.<br><br>하루라도 더 빨리 들였어야한다는 <em>생각이 들 정도로 대만족입니다</em>.<br><br>#한국형 맞춤 세척 코스<br>#99.999% 살균세척<br>#4단 입체 물살 강력 세척"
5,가족들 집에 있는 시간이 많으니 주방에서 요리하는 시간이 길어지는데 어째 요리들이 다 기름이 들어가니<br>설거지 거리는 늘 미끄덩거리는 그릇뿐이었는데<br>삼성 식기세척기가 뽀송 하게 딱아 주어서 <em>만족스러워요</em>.<br><em>디자인도 예뻐서 </em>주방 인테리어도 한몫하고 빌트인으로 씽크대에 쏙 들어가니 주방도 훨씬 <em>넓게 사용할 수 있어서 맘에 들어</em>요.<br>삼성 식기세척기 12인용 DW60T7045FS 엊그제 설치한 거 같은데 벌써 한 달이 되어가네요.<br>12인용 대용량이라 요리를 자주 하는 가족이나 대가족 분들 사용하기 딱 좋아요.<br>세척과 건조가 끝나면 알아서 살짝 열어서 <em>건조 해주 어서 더 맘에 들어</em>요. 따로 신경 쓸 필요가 없어서 너무 편하고 좋은걸요<br>볼수록 세련된 디자인~~ 리얼 스테인리스 전면부 플랫 디자인이 우리 집 주방을 훨씬 더 예쁘게 만들어 주는 거 같아요 혼수가전을 추천해주고 싶네요.
5,6인용부터 빌트인 돼 있는 12인용까지 몇 가지를 써 봤는데 좀 <em>아쉬운 부분</em>이 있어서 늘 새로운 식기세척기를 틈틈이 보다가 삼성에서 #한국형맞춤세척코스 식기세척기가 나왔다 해서 바로 결제했어요! 지금까지 쓰던 건 접시 위주여서 은근 식기 넣기가 불편했는데 오목하게 된 부분에 밥그릇 국그릇 오목한 반찬그릇 올리기 참 좋네요~ 그리고 #99.999%<em>살균세척 기능이 위생면에서 너무 만족스러워요</em>. 이전 12인용은 물살 날개가 중앙에 두개여서 세척력이 조금 불만이었어요. 그런데 이건 위아래로 날개가 있어서 #4단입체물살강력세척 문제없네요 :) 자동 문열림 기능도 이제는 필수인 것 같아요. <em>스테인레스 외관도 멋스럽고 정말 좋습니다</em>. 또 은근히 <em>마음에 드는</em> 게 수저함 씻는 통입니다. 별거 아닌 것 같아도 넣고 빼기 <em>편한 디자인이라 마음에 쏙 들어요</em>~ <em>잘 쓰겠습니다</em>!
5,"설치 주문한지 9일만에 받았습니다. 미리 주방서랍장 탈거로 공간 확보하여 따로 추가 설치비용은 없었습니다. Sk 스토아에서 주문했는데 하이마트로 연계되어 삼성 기사분이 설치해주셨습니다. 설치할곳 위아래 폭이 작아 식세기 상판 뚜껑은 탈거하여 빌트인 했습니다.   상품 설거지할일 거의 없어졌고 식세기 사용기들 보시다싶이 그만큼 편합니다. 표준, 강력모드를 주로 쓰는데 헹굼추가를 해도 물자국이 남긴 남습니다. 여러가지 테스트해보고 있는데 주로 후라이팬, 플라스틱 용기가 많이 남고 자기류는 거의 물때가 없습니다. "
5,"삼성식기세척기 덕분에 퇴근후+주말 가족과 함께할 시간도 얻고,<br>깨끗한 그릇도 깨끗한 주방도 얻은 1석3조<br><em>식세기도 건조기만큼 필수아이템으로 강추</em>!!<br>1. 기능<br>세척력 - 왠만한 기름기(닭강정 등)는 흔적없이 처리해줌, 특히 밥그릇과 같이 오목한 그릇도 충문한 세정력을 가지는걸로 보임~ 그동안 내 시간과 손목을 써가며 닦은 그릇과 비교되어 허탈할 정도 ㅎㅎ<br>살균정도는 눈에 보이지 않아 평가할 순 없지만 인증받은 제품이니 믿고 패스^^<br>건조력 - 도어자동오픈 및 자연건조 기능으로 전보단 훨씬 나아졌으나, 놓여있는 그릇 방향에 따라 물이 고이기도 하니 센스있는 그릇 포지셔닝이 필요함~<br>수납력 - 역시 12인용~ 그릇이 아무리 많아도 걱정없이 수납가능~ 3단수납선반을 그릇 타입별로 잘 활용하면 좋을듯한데 아직은 그냥 쌓는 수준으로 활용중<br>그럼에도 많은 양이 깨끗하게 된다니 룰루랄라<br>세척시간 - 적은양의 그릇이더라도 표준코스가 기본 1시간을 소요하여 부지런히 바로바로 미리 돌려놓는걸 추천~ 추후에 세탁기처럼 적은때나 스피드 기능이 생기면 좋을듯<br>2. 디자인<br>실버색이라 전체적으로 흰색 주방과 잘 어울림<br>삼성은 블랙이 더 고가이긴하나, <em>실버가 좋아</em><br>망설임 없이 선택했는데 역시나 <em>주방과 전체적으로 잘 어울려서 대만족</em>^^ (비스포크 널 떠나보내줄께)<br>그리고 버튼은 안쪽에 남은 세척시간은 바깥쪽에 표시가 되는 센스있는 디자인에 감탄~<br>군더더기없이 딱 <em>떨이지는 디자인이 너무 이쁨</em>~<br>그리고 프리스탠딩 혼용이어서 그런지 다른 식세기는 걸레받이자리 마감을 별도로 해줘야는 반면<br>이 제품은 전체가 일체로 구성되어있어 디자인 측면도 혹시나 모를 싱크대 교체 측면에서도 좋을 것으로 판단됨^^<br>3. 가격<br>여기저기 다양한 프로모션을 진행중이라 비교해봤는데 전자랜드에서 주말할인, 신제품할인, 카드사할인에 후기이벤트까지 있어 정말 다른 브랜드 저가 모델수준과 동일하게 삼성인덕션을 구매하여 가장 만족스러운 부분~<br>다만, 그래서 그런지는 모르겠지만.. 배송이 너무 오래 걸림."
5,"식기세척기를 산지 몇개월 안되어 다시 구매하게 되었는데, 이번에 구매하면서는 서비스센타와 온라인 커뮤니티, 실사용자 평까지 꼼꼼히 체크하면서 구매했습니다.<br><br>이번 삼성 제품 구입으로 국내 식기세척기 메이저 3사 물건은 다 사용해보게 되네요.<br><br>깔끔한 디자인, <em>사용하기 편리한 3단 트레이</em>, 적담한 물온도, 세척이 간편한 물살 날개 부분 분리까지 꼼꼼하게 사용자의 필요를 잘 고려한 디테일이 돋보입니다. 지나친 고온의 물이나, 스팀나오는 기능이 의외로 플라스틱 그릇에 손상을 주는 것을 확인했기 때문에 전 65도, <em>75도 정도의 물온도에 대만족입니다</em>.<br><br>버튼이 안으로 숨어서 아쉽기는 하지만,<br><br>남은 시간을 알려주는 디스플레이가 전면부에 있어서 좋습니다.<br><br>트레이에도 최소한의 플라스틱만 사용해서 <em>참 맘에 듭니다</em>.<br><br>어제 받아서 잔냄새없이 <em>세척되어서 맘에 들어</em>요.<br><br>앞으로도 깔끔하게 잘 사용하게 되길 바랍니다,"
5,다들 식세기이모님.이라고들 해서. 정말 그렇게까지 되겠어 했는데. <em>기대 이상 이네요</em>. 요즘 구입한 상품들 중 최고입니다^^ 여러 회사 제품들과 비교해서 삼성으로 최종 결정했는데. <em>가성비 끝판왕 입니다</em>^^ <em>세척력도 좋고</em>. 바깥에 세척시간도 확인할 수있고. 세척 마치면. 자동 문열림까지. 모든 기능이 다 있네요^^ 그리고. 삼성이라. AS까지도 안심할 수 있어서 <em>강추 합니다</em>. 리폼기사님이 오시고. 바로 다음날 삼성 설치기사님이 설치하셨는데. 기존 식기세척기 제거하기 좀 까다로웠는데도 끝까지 친절하게. 잘 설치해주셨네요. 감사드립니다^^ <br><br>삶의 질을 개선시켜주는. 식기세척기. 왜 이제 샀나 싶네요.
5,"주문추 3일째쯤 싱크대장공사 및 설치 모두 연락왔고, 일정이 빡빡한데도 최대한 원하는시간에 맞추어서 처리해주셨어요. 기존에 이미 삼성 빌트인식세기가 아파트옵션이라 잘사용해왔는데 아기태어나고 소음때문에 2년간 거의못쓰다 바꿨어요. 세척력이나 시간단축 그리고 3단바구니가 업그레이드 되어 맘에들지만 소음 부분은 글쎄요. 기존꺼 소음이 10이라면 바꾼건 8정도되요. 배수될때 소리는 어쩔수없을듯하네요. <br><br>그래도 덕분에 설거지시간 확줄어 편해진건 너무 인정."
5,"LG 구형 모델 쓰다 삼성으로 갈아탔어요. 12인용은 언제나 진리. 세 식구지만 12인용이 딱입니다.<br>1. 삼성 2인1조 설치기사님들 매우 친절+배려심 넘치는 전문가셨음<br>2. 세입자로 이사한 집이라, 타공 최소화한 프리스텐딩 모델 선택 => 타공은 싱크대 아래 부분 7cm 원형, 뚫은 원형 토막은 걸레받이에 넣어 추후 복원에 사용하라 알려주심<br>3. <em>자동문열림 +강력건조 굿 </em>: 100% 완벽한 건조는 아니지만 기존 식기세척기에 비해서는 월등함<br>4. 소음: 매우 적은 편이라 깜놀(구형 LG모델은 천둥급)<br>5. 3단 바스켓: 예전 것은 2단이었는데 이리 편리할수가. <em>윗부분에 가위 칼 국자 등 넣으니 세상 간편 + 중간 부붓 높낮이 조절 굿</em>"
5,"다른곳에서 주문했는데 20일이 지나도 연락도 없고, 너무 화가 나 주문 취소시키고 여기서 다시 시켰어요. 추석연휴가 있었음에도 배송날짜 관련 안내문자 바로 주시고, 점검 나오셔서 꼼꼼하게 설치관련 문제점 알려주시고, 저희가 문제점 해결하자 바로 잘 설치해주셨어요.첨부터 여기서 할 걸 ㅜ.  잘 사용하고 있어요. 너무너무 감사드려요."
5,"처음 인터넷으로 가전 구매. 매우 놀랍게 조직적 이었어요. 우선 빌트인 환경 적합을 점검하고, 그다음 실제 장착하고.모든 일련의 일정이 일사불란.모든 연락을 미리 미리 해주어서 서로 시간 조정하는 것도 좋았습니다.세척도 원활하게 , 너무 나도 조용 조용 잘 되고 있습니다.건강 기원 & 행복 기원.감사합니다."
5,"2020년 7월경 전자랜드 매장의 식기세척기를 둘러보니 SK매직, LG, 삼성의 제품들이 있었고<br>저는 4인가족에 주방공간이 여유있어서 12인용으로 비교해봤습니다.<br><br>가격적으로는 LG &gt; SK매직 &gt; 삼성(비스포크 나오기 전) 순이더군요.<br>자동문열림 기능이 없는 SK<em>매직 제품이 제일 저렴했으나</em>, 삼성이 신제품 출시를 앞두고 있어서인지 할인에 기본설치비무료!<br>지금까지 주방가전 구매 경험으로 성능이나 기능적으로 각 회사 대표 모델의 차이는 적을것으로 생각했습니다.<br><br>?제가 봐둔 모델은 삼성식기세척기 DW60T7075FS<br><br>집에 돌아와 인터넷 검색을 통해 식기세척기의 기능과 세척력 등을 자세히 살펴보니 선택이 굳어졌고<br>신제품으로 출시될 비스포크 모델의 경우 동일한 기능에 색상과 스마트폰 제어기능만 추가되는 것으로 판단하였습니다.<br><br>식기세척기 빌트인 설치는 타사의 경우 1~20만원 이상의 비용이 발생하는 것으로 알고있으나, 삼성전자의 경우 기본 리폼비(12만원 상당)가 무료입니다.<br><br>저는 가로가 조금 더 넓어 약간의 추가금을 내어 빈틈을 메웠습니다.<br>(메뉴얼로는 이 부분도 9만원인데 저의 싱크대 자재를 사용함에따라 재량껏 할인해주시더군요)<br><br>며칠 후, 삼성전자 물류배송기사가 제품을 설치하고 작동법을 알려주었습니다.<br>기본적으로 자동 모드로 사용하나, 식기세척기에 린스를 넣어야 제품이 이를 인식해 강력건조 기능을 빼서 작동시간이 크게 줄어든다네요.<br><br>식기세척기용 세제는 넬리, 식기세척기용 린스는 소네트!<br><br>식기세척기 구입을 하지 않는 큰 이유 중에 <br>&quot;그거 잘 되지도 않을거고, 손으로 직접 하면되지...&quot;<br>라는 생각 때문일텐데요. 써보니 이걸 왜 이제야 샀나 싶네요.<br>시간 절약도 크게 되고, <em>세척력도 아주 마음에 들어요</em>.! <br><br>구입을 <em>강력 추천합니다</em>!<br><br><br>자세한 후기는  블로그를 참고해주세요!<br><br>https://blog.naver.com/ichi0124/222057415113"
5,"다소 오래 걸리긴 했는데 결재 후 18일만에 설치되었습니다.그래도 주문이 밀려 5월 중순 이후에나 순차 배송이 된대서 그냥 맘 편히 기다렸는데 생각보단 빨리 설치가 된 것 같아요.먼저 규격장이라 싱크대 작업비가 무료였음에도 방문 기사분께서 친절하게 설명도 해주시고 뒷처리까지 깔끔하게 해주고 가셨고, 이틀이 지난 오늘 삼성 기사분께서 식기세척기 방문 설치를 완료해 주셨는데 주방 분위기하고도 잘 어울리고 깔끔하게 작업되었네요.아직 사용은 못해봤지만 <em>집사람이 너무 좋아합니다</em>.<em>번창하세요</em>."
5,"sk매직 빌트인으로 구형제품을 쓰다가 이사를 해서.. <em>가격대비 가성비도 좋고</em>.. 엘지가전만 이용하다가~~ 삼성으로 갈아탈려고 구매했습니다<br><br><em>일단 가격이 착해서 맘에 들고</em>요~~<br><br><em>씽크대색상과 은색이 잘 맞아서 괜찮네요</em>.. <em>디자인도 깔끔합니다</em>.. 세척, 건조성능도 괜찮다고 보여지네요(많이 사용은 안해봤지만..) 이사하고 한주동안 식세기가 없으니 영 불편한게.. 생각보다 빨리 <em>설치되어서 좋습니다</em>.. <em>잘 쓸께요</em>^^"
5,"저희 전기렌지 때문에 먼저 식세기 빨리 설치해야되서 죄대한  빠른 스캐쥴 잡아달라고 했는데 생각보다 빨리 왔네요~  판매자께서 친절하게 다 해결해주시고, 리폼 엄청 빨리 잡아주시고, 정말 몇일만에 설치가 됐어요  식세기도 색갈도 이쁘고, <em>디자인이 고급스러워요</em>  밥풀, 이거저거 묻은 숫가락 접시 넣어봤는데 다 씻겨집니다!  이제 설거지 스트레사 없겠네요  <em>고맙습니다</em>   "
5,리뷰가 많이 없어서 약간 반신반의 했는데.... 구매 고민되시는분 참고하세요 <em>신세계 입문 해서 너무 좋아요</em>ㅋㅋㅋ스팀 되느냐 자동 문열림이냐 <em>선택 중요한 사항이었는데 저렴한 금액에 설치 잘 해서 기분좋아요</em> <em>세척 표준으로만해도 너무 잘되고</em> 소스통 고기구워먹은 집게 보고 진짜 감격했습니다 앞 면 사진보다 실버라 <em>고급스럽고 군더더기 없는 디자인이라 너무 만족요</em> 시간대 맞춰서 설치해주셨고 상담 전화오는데 친절하게 해주셔서 감사합니다  <em>번창하세요</em>^^
